313_leftphoto.jpg,870_leftphoto.jpg,1
998_leftphoto.jpg,433_leftphoto.jpg,0
380_rightphoto.jpg,217_leftphoto.jpg,1
314_rightphoto.jpg,613_rightphoto.jpg,1
915_rightphoto.jpg,545_leftphoto.jpg,0
672_leftphoto.jpg,428_rightphoto.jpg,1
142_rightphoto.jpg,568_rightphoto.jpg,0
129_leftphoto.jpg,289_leftphoto.jpg,1
242_leftphoto.jpg,29_rightphoto.jpg,0
930_leftphoto.jpg,520_rightphoto.jpg,0
466_leftphoto.jpg,615_rightphoto.jpg,1
666_leftphoto.jpg,476_rightphoto.jpg,0
162_rightphoto.jpg,998_leftphoto.jpg,0
473_rightphoto.jpg,656_leftphoto.jpg,0
456_leftphoto.jpg,14_rightphoto.jpg,0
660_rightphoto.jpg,447_rightphoto.jpg,1
626_leftphoto.jpg,619_rightphoto.jpg,1
875_rightphoto.jpg,100_rightphoto.jpg,1
96_leftphoto.jpg,578_rightphoto.jpg,1
157_rightphoto.jpg,323_leftphoto.jpg,1
149_leftphoto.jpg,220_leftphoto.jpg,1
126_rightphoto.jpg,90_leftphoto.jpg,0
110_rightphoto.jpg,615_leftphoto.jpg,1
301_leftphoto.jpg,255_leftphoto.jpg,0
1062_leftphoto.jpg,281_rightphoto.jpg,0
68_leftphoto.jpg,61_leftphoto.jpg,1
889_leftphoto.jpg,219_rightphoto.jpg,1
28_leftphoto.jpg,627_rightphoto.jpg,0
711_leftphoto.jpg,102_leftphoto.jpg,1
196_rightphoto.jpg,271_rightphoto.jpg,1
892_leftphoto.jpg,187_rightphoto.jpg,0
221_rightphoto.jpg,274_leftphoto.jpg,1
15_rightphoto.jpg,376_rightphoto.jpg,1
287_rightphoto.jpg,309_leftphoto.jpg,0
312_rightphoto.jpg,236_leftphoto.jpg,1
84_leftphoto.jpg,183_leftphoto.jpg,1
220_leftphoto.jpg,1027_rightphoto.jpg,1
82_leftphoto.jpg,1061_leftphoto.jpg,1
326_rightphoto.jpg,977_leftphoto.jpg,0
276_leftphoto.jpg,926_rightphoto.jpg,1
172_rightphoto.jpg,381_leftphoto.jpg,0
601_rightphoto.jpg,250_rightphoto.jpg,1
205_rightphoto.jpg,343_rightphoto.jpg,0
1040_leftphoto.jpg,293_leftphoto.jpg,0
216_rightphoto.jpg,763_leftphoto.jpg,0
1024_leftphoto.jpg,229_rightphoto.jpg,1
467_leftphoto.jpg,1011_leftphoto.jpg,0
130_rightphoto.jpg,27_leftphoto.jpg,1
410_rightphoto.jpg,645_leftphoto.jpg,0
237_leftphoto.jpg,513_leftphoto.jpg,0
640_rightphoto.jpg,77_rightphoto.jpg,1
304_leftphoto.jpg,354_rightphoto.jpg,0
137_rightphoto.jpg,160_leftphoto.jpg,1
229_rightphoto.jpg,21_leftphoto.jpg,1
654_rightphoto.jpg,612_leftphoto.jpg,1
939_rightphoto.jpg,138_leftphoto.jpg,0
54_rightphoto.jpg,272_rightphoto.jpg,1
1057_leftphoto.jpg,150_leftphoto.jpg,0
25_rightphoto.jpg,996_rightphoto.jpg,0
1016_leftphoto.jpg,302_leftphoto.jpg,0
178_leftphoto.jpg,886_leftphoto.jpg,0
1002_rightphoto.jpg,88_leftphoto.jpg,0
568_leftphoto.jpg,838_rightphoto.jpg,1
177_rightphoto.jpg,256_rightphoto.jpg,0
47_rightphoto.jpg,49_rightphoto.jpg,1
391_leftphoto.jpg,823_leftphoto.jpg,0
70_rightphoto.jpg,832_leftphoto.jpg,1
329_rightphoto.jpg,799_rightphoto.jpg,1
353_rightphoto.jpg,20_rightphoto.jpg,0
557_leftphoto.jpg,22_leftphoto.jpg,1
200_leftphoto.jpg,306_rightphoto.jpg,1
277_rightphoto.jpg,934_leftphoto.jpg,1
20_leftphoto.jpg,85_rightphoto.jpg,0
279_leftphoto.jpg,425_leftphoto.jpg,1
665_leftphoto.jpg,634_leftphoto.jpg,0
469_rightphoto.jpg,55_leftphoto.jpg,0
951_rightphoto.jpg,92_leftphoto.jpg,0
400_rightphoto.jpg,57_leftphoto.jpg,0
337_leftphoto.jpg,357_leftphoto.jpg,1
130_leftphoto.jpg,18_leftphoto.jpg,1
355_leftphoto.jpg,493_leftphoto.jpg,0
951_leftphoto.jpg,805_leftphoto.jpg,0
598_leftphoto.jpg,87_rightphoto.jpg,1
464_leftphoto.jpg,398_leftphoto.jpg,1
310_leftphoto.jpg,427_leftphoto.jpg,1
234_leftphoto.jpg,872_rightphoto.jpg,0
996_rightphoto.jpg,191_leftphoto.jpg,0
895_leftphoto.jpg,571_leftphoto.jpg,1
13_leftphoto.jpg,757_leftphoto.jpg,1
121_leftphoto.jpg,43_rightphoto.jpg,1
1018_rightphoto.jpg,55_rightphoto.jpg,1
184_leftphoto.jpg,478_leftphoto.jpg,1
709_rightphoto.jpg,1023_leftphoto.jpg,1
111_leftphoto.jpg,58_rightphoto.jpg,1
945_leftphoto.jpg,323_rightphoto.jpg,0
143_rightphoto.jpg,161_rightphoto.jpg,0
72_rightphoto.jpg,279_leftphoto.jpg,1
150_leftphoto.jpg,670_leftphoto.jpg,1
400_leftphoto.jpg,846_leftphoto.jpg,1
703_leftphoto.jpg,533_rightphoto.jpg,0
309_leftphoto.jpg,138_rightphoto.jpg,1
67_leftphoto.jpg,120_leftphoto.jpg,0
81_rightphoto.jpg,40_leftphoto.jpg,0
971_leftphoto.jpg,64_rightphoto.jpg,1
805_leftphoto.jpg,12_rightphoto.jpg,0
981_leftphoto.jpg,238_rightphoto.jpg,0
348_leftphoto.jpg,475_rightphoto.jpg,1
1052_rightphoto.jpg,39_rightphoto.jpg,1
136_leftphoto.jpg,24_leftphoto.jpg,1
1011_leftphoto.jpg,6_leftphoto.jpg,1
1023_leftphoto.jpg,1047_rightphoto.jpg,0
757_leftphoto.jpg,153_rightphoto.jpg,1
44_rightphoto.jpg,167_rightphoto.jpg,0
92_rightphoto.jpg,345_leftphoto.jpg,1
999_leftphoto.jpg,666_rightphoto.jpg,0
127_rightphoto.jpg,428_leftphoto.jpg,0
447_leftphoto.jpg,271_leftphoto.jpg,1
297_leftphoto.jpg,678_leftphoto.jpg,0
43_rightphoto.jpg,1009_leftphoto.jpg,1
161_rightphoto.jpg,46_leftphoto.jpg,1
380_leftphoto.jpg,247_leftphoto.jpg,0
284_rightphoto.jpg,60_leftphoto.jpg,1
916_leftphoto.jpg,699_rightphoto.jpg,1
474_rightphoto.jpg,316_rightphoto.jpg,0
270_leftphoto.jpg,765_leftphoto.jpg,0
294_leftphoto.jpg,1055_leftphoto.jpg,1
445_leftphoto.jpg,253_leftphoto.jpg,1
152_rightphoto.jpg,29_leftphoto.jpg,1
462_leftphoto.jpg,125_leftphoto.jpg,0
905_rightphoto.jpg,626_rightphoto.jpg,0
6_leftphoto.jpg,6_rightphoto.jpg,1
270_rightphoto.jpg,35_rightphoto.jpg,0
544_rightphoto.jpg,901_leftphoto.jpg,0
290_leftphoto.jpg,194_leftphoto.jpg,0
595_rightphoto.jpg,258_leftphoto.jpg,1
891_leftphoto.jpg,132_leftphoto.jpg,0
939_leftphoto.jpg,46_rightphoto.jpg,1
67_rightphoto.jpg,86_leftphoto.jpg,0
866_leftphoto.jpg,262_leftphoto.jpg,1
900_rightphoto.jpg,10_rightphoto.jpg,1
244_rightphoto.jpg,460_rightphoto.jpg,0
452_rightphoto.jpg,601_leftphoto.jpg,1
98_rightphoto.jpg,111_leftphoto.jpg,0
1027_leftphoto.jpg,59_leftphoto.jpg,1
693_leftphoto.jpg,447_leftphoto.jpg,0
477_rightphoto.jpg,465_rightphoto.jpg,0
89_rightphoto.jpg,264_rightphoto.jpg,1
768_leftphoto.jpg,335_leftphoto.jpg,1
563_leftphoto.jpg,297_rightphoto.jpg,1
89_leftphoto.jpg,584_leftphoto.jpg,1
578_rightphoto.jpg,269_rightphoto.jpg,1
204_leftphoto.jpg,350_leftphoto.jpg,0
174_rightphoto.jpg,545_rightphoto.jpg,0
568_rightphoto.jpg,1035_rightphoto.jpg,0
367_rightphoto.jpg,175_rightphoto.jpg,0
126_leftphoto.jpg,718_rightphoto.jpg,0
613_rightphoto.jpg,355_leftphoto.jpg,0
476_rightphoto.jpg,451_rightphoto.jpg,0
335_rightphoto.jpg,91_rightphoto.jpg,1
2_rightphoto.jpg,102_rightphoto.jpg,1
990_leftphoto.jpg,871_leftphoto.jpg,1
35_rightphoto.jpg,209_leftphoto.jpg,0
250_rightphoto.jpg,195_rightphoto.jpg,1
300_leftphoto.jpg,44_leftphoto.jpg,0
64_rightphoto.jpg,782_rightphoto.jpg,1
177_leftphoto.jpg,412_rightphoto.jpg,1
560_rightphoto.jpg,33_leftphoto.jpg,0
269_rightphoto.jpg,226_rightphoto.jpg,1
268_leftphoto.jpg,252_leftphoto.jpg,1
238_rightphoto.jpg,50_leftphoto.jpg,1
506_rightphoto.jpg,295_leftphoto.jpg,0
174_leftphoto.jpg,990_leftphoto.jpg,0
115_rightphoto.jpg,121_rightphoto.jpg,1
189_rightphoto.jpg,339_leftphoto.jpg,0
159_leftphoto.jpg,969_rightphoto.jpg,1
